Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201909,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,6238.18181818182,3991.5181818181823,604.0
201909,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,7327.890909090911,3005.3481818181817,546.0
201909,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,1417.6363636363637,909.9436363636362,120.0
201909,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,350.018181818182,194.10363636363635,13.0
201909,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,2372.6363636363644,1519.6037000000003,131.0
201909,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,8.72727272727281,4.927272727272752,7.0
201909,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,2621.909090909091,2082.8454545454547,172.0
201909,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,26312.290909090912,12150.225454545456,1705.0
201909,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,880.0,709.1472727272727,140.0
201910,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,40300.14545454546,16401.98363636364,2926.0
201910,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,4594.818181818182,3364.38,608.0
201910,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,8101.509090909092,3376.775454545455,571.0
201910,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,1162.2727272727275,831.4545454545455,148.0
201910,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,258.81818181818204,110.64070909090918,18.0
201910,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,1122.9090909090914,719.7641090909092,97.0
201910,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,724.3636363636364,551.1636363636368,42.0
201910,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,4802.909090909091,3759.500000000002,268.0
201910,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,36428.36363636365,17886.405454545456,2673.0
201910,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,2970.5454545454545,1986.720000000001,356.0
201911,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,40152.00000000001,16627.606363636365,2866.0
201911,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,5997.727272727275,4192.7,1144.0
201911,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,8208.545454545456,3449.34,546.0
201911,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,1528.0000000000005,1085.8009090909095,234.0
201911,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,302.4545454545457,163.7401363636364,19.0
