Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201907,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,74901.9090909091,35977.59909090909,4205.0
201907,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,11843.090909090906,8468.472727272727,916.0
201908,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,45387.363636363625,19195.167272727274,2521.0
201908,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,20141.909090909092,12545.744545454547,1458.0
201908,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,9889.545454545452,4406.1563636363635,584.0
201908,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,5871.363636363637,3665.741818181818,409.0
201908,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,1007.0000000000006,589.8636363636366,43.0
201908,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,14773.818181818178,9797.262236363636,991.0
201908,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,-25.4545454545455,-17.818181818181802,0.0
201908,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,13331.636363636362,9988.763636363636,806.0
201908,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,101628.18181818182,46784.66090909091,6548.0
201908,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,13471.999999999998,9010.445454545454,1022.0
201909,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,64676.181818181816,26565.495454545453,3814.0
201909,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,27525.818181818177,16954.76090909091,1966.0
201909,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,13018.272727272726,5586.972727272728,723.0
201909,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,5473.999999999999,3400.3300000000004,417.0
201909,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,1360.3636363636367,711.5959818181817,56.0
201909,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,18729.545454545452,12497.183281818181,1214.0
201909,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,16960.818181818177,13105.50909090909,1117.0
201909,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,50754.27272727272,24485.124545454546,3214.0
201909,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,5955.181818181815,4163.819090909091,516.0
201910,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,58427.545454545456,24839.345454545455,3702.0
201910,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,22832.909090909085,14596.284545454548,1715.0
201910,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,16395.090909090908,7311.173636363636,993.0
201910,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,7577.272727272727,4889.165454545456,536.0
201910,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,2231.4545454545455,1277.701727272727,86.0
201910,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,9048.363636363634,6542.7055272727275,661.0
201910,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,1685.4545454545446,1283.2545454545452,90.0
201910,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,17301.090909090908,14121.345454545452,1325.0
201910,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,90212.90909090909,44628.34709090909,6179.0
201910,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,7292.999999999999,5233.0145454545445,758.0
201911,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,75597.63636363635,31398.88,5034.0
201911,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,19399.454545454544,12792.320909090911,1489.0
201911,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,17257.81818181818,7436.781818181819,1155.0
201911,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,4929.999999999999,3193.3618181818188,387.0
201911,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,2012.7272727272727,1125.085118181818,230.0
201911,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,6551.757272727273,4831.005509090909,438.0
201911,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,1438.4545454545457,1147.1090909090917,87.0
201911,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,6290.181818181815,6033.999999999998,452.0
201911,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,123810.27272727274,64198.54999999999,9806.0
201911,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,5403.272727272726,4049.5945454545454,602.0
201912,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,77433.54545454546,33277.70136363636,5300.0
201912,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,20977.363636363632,13779.600909090914,1767.0
201912,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,18180.818181818184,8097.182727272727,1342.0
201912,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,6350.909090909088,4197.028181818182,476.0
201912,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,512.4545454545445,197.89545454545416,74.0
201912,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,16522.09090909091,11648.604636363638,989.0
201912,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,486.3636363636364,385.72727272727275,74.0
201912,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,4803.90909090909,4537.400000000001,469.0
201912,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,96336.54545454546,49649.932727272724,8204.0
201912,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,7732.363636363636,6014.139999999999,784.0
201913,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,72460.0909090909,32475.850000000002,4914.0
201913,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,21278.363636363632,14409.443636363638,1734.0
201913,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,17413.999999999996,8069.8836363636365,1204.0
201913,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,6186.454545454544,4288.628181818182,495.0
201913,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,223.27272727272646,-85.2258545454551,53.0
201913,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,16638.36363636364,11763.523063636365,1205.0
201913,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,-76.72727272727255,-52.681818181817576,11.0
201913,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,3773.7272727272707,3713.072727272726,315.0
201913,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,86895.18181818182,46750.59636363637,7626.0
201913,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,7490.090909090908,5946.981818181816,781.0
201914,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,70006.54545454546,32325.844545454547,4888.0
201914,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,12327.363636363634,8830.614545454546,1263.0
201914,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,18358.090909090908,8659.573636363637,1280.0
201914,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,3467.9999999999995,2601.80909090909,353.0
201914,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,-489.18181818181773,-426.2152454545451,97.0
201914,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,14371.909090909092,10436.739781818182,1008.0
201914,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,-105.4545454545453,-101.47272727272708,0.0
201914,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,7341.181818181818,7172.609090909091,695.0
201914,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,100322.27272727272,55549.255454545455,8584.0
201914,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,4796.363636363635,4059.4190909090917,608.0
201915,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,57425.81818181818,28001.145454545458,4325.0
201915,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,13381.545454545456,9667.428181818183,1420.0
201915,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,15825.090909090904,7917.821818181817,1129.0
201915,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,3470.3636363636356,2677.031818181818,329.0
201915,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,575.4545454545455,353.19449090909086,99.0
201915,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,13036.727272727274,9625.804172727272,941.0
201915,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,-9.818181818181781,-9.818181818181781,2.0
201915,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,5985.636363636364,5601.763636363636,902.0
201915,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,90028.09090909091,52038.03181818183,8067.0
201915,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,5557.999999999999,4485.095454545452,624.0
201916,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,59705.81818181818,30269.59081818182,4745.0
201916,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,11969.90909090909,8902.138181818184,1233.0
201916,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,16578.545454545452,8573.77990909091,1211.0
201916,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,2842.363636363636,2197.404545454546,317.0
201916,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,469.18181818181836,315.8975454545456,66.0
201916,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,13224.636363636364,9963.379318181818,1001.0
201916,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,50.545454545454604,50.545454545454604,4.0
201916,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,2347.090909090908,2289.70909090909,218.0
201916,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,115344.09090909091,69826.79272727272,10518.0
201916,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,3735.4545454545446,3138.1309090909085,524.0
201917,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,52540.45454545454,27844.815090909087,4423.0
201917,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,10940.090909090906,8116.545181818182,1301.0
201917,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,14257.363636363632,7706.1033636363645,1276.0
201917,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,2468.272727272726,1940.822727272727,269.0
201917,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,60.18181818181833,42.04156363636373,20.0
201917,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,12447.818181818178,9033.804781818182,929.0
201917,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,-12.636363636363601,-12.636363636363601,-1.0
